task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
basis_usdc_1m_gt10bps,price_book_settle,lasso,9886,11222,13257,0.5,,0,total_pnl_min25trades,0.5,0.1511654220411858,0.0,0.5,0.1495733326014018,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,rf,9886,11222,13257,0.05,-112.29,1090,total_pnl_min25trades,0.7645016108367997,0.4143731103573342,0.0,0.5,0.13979507254784404,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,xgb,9886,11222,13257,0.05,-134.91,56,total_pnl_min25trades,0.6600984470231314,0.2298347997934798,0.0,0.5,0.15028727054595947,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,lgbm,9886,11222,13257,0.5,,0,total_pnl_min25trades,0.6529898525174835,0.2220051097128432,0.0,0.5,0.15116192878161827,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,oracle,9886,11222,13257,0.5,,0,total_pnl_min25trades,0.5185859286492331,0.16224882747159614,0.09568965517241379,0.5185859286492331,0.15825601568982425,161.72755272090245,1.0,nan,316,255529.53329902564,0.0,85.62063576930568
basis_usdc_5m_gt25bps,price_only,no_trade,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_only,price_threshold_10bps,9882,11218,13257,0.05,-88.83,1273,total_pnl_min25trades,0.9228046310891522,0.45338581755793694,0.6345646437994723,0.9228046310891522,0.08357848683714264,-269.90176498530025,0.05805805805805806,-294.25857143220554,1998,-2696318.6322031473,2696318.6322031473,-158.92764895376615
basis_usdc_5m_gt25bps,price_only,price_threshold_25bps,9882,11218,13257,0.05,54.77,111,total_pnl_min25trades,0.9430377949045233,0.812391487121517,0.896752302472128,0.9430377949045233,0.016066983480425436,-347.7714814300641,0.05150631681243926,-371.1776984822286,1029,-1789284.2719576808,1789284.2719576808,-123.49015905385045
basis_usdc_5m_gt25bps,price_only,gross_arb_threshold,9882,11218,13257,0.05,34.83,121,total_pnl_min25trades,0.48392204916659165,0.07717163079045916,0.02066869300911854,0.4839220491665916,0.12152070604209098,-136.04315951678453,0.03927986906710311,-150.5154512751149,611,-415611.8523237767,415611.8523237767,-91.64442989408329
basis_usdc_5m_gt25bps,price_only,lasso,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_only,xgb,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.0779963806271553,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_only,lgbm,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.07799653013502285,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_only,oracle,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.51067449655349,0.0807996094309855,0.06666666666666667,0.51067449655349,0.09504412763068568,161.72755272090245,1.0,nan,316,255529.53329902564,0.0,85.62063576930566
basis_usdc_5m_gt25bps,price_plus_book,no_trade,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_plus_book,price_threshold_10bps,9882,11218,13257,0.05,-88.83,1273,total_pnl_min25trades,0.9228046310891522,0.45338581755793694,0.6345646437994723,0.9228046310891522,0.08357848683714264,-269.90176498530025,0.05805805805805806,-294.25857143220554,1998,-2696318.6322031473,2696318.6322031473,-158.92764895376615
basis_usdc_5m_gt25bps,price_plus_book,price_threshold_25bps,9882,11218,13257,0.05,54.77,111,total_pnl_min25trades,0.9430377949045233,0.812391487121517,0.896752302472128,0.9430377949045233,0.016066983480425436,-347.7714814300641,0.05150631681243926,-371.1776984822286,1029,-1789284.2719576808,1789284.2719576808,-123.49015905385045
basis_usdc_5m_gt25bps,price_plus_book,gross_arb_threshold,9882,11218,13257,0.05,34.83,121,total_pnl_min25trades,0.48392204916659165,0.07717163079045916,0.02066869300911854,0.4839220491665916,0.12152070604209098,-136.04315951678453,0.03927986906710311,-150.5154512751149,611,-415611.8523237767,415611.8523237767,-91.64442989408329
basis_usdc_5m_gt25bps,price_plus_book,lasso,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_plus_book,xgb,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.0779963806271553,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_plus_book,lgbm,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.07799653013502285,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_plus_book,oracle,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.51067449655349,0.0807996094309855,0.06666666666666667,0.51067449655349,0.09504412763068568,161.72755272090245,1.0,nan,316,255529.53329902564,0.0,85.62063576930566
basis_usdc_5m_gt25bps,price_book_frag,no_trade,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_frag,price_threshold_10bps,9882,11218,13257,0.05,-88.83,1273,total_pnl_min25trades,0.9228046310891522,0.45338581755793694,0.6345646437994723,0.9228046310891522,0.08357848683714264,-269.90176498530025,0.05805805805805806,-294.25857143220554,1998,-2696318.6322031473,2696318.6322031473,-158.92764895376615
basis_usdc_5m_gt25bps,price_book_frag,price_threshold_25bps,9882,11218,13257,0.05,54.77,111,total_pnl_min25trades,0.9430377949045233,0.812391487121517,0.896752302472128,0.9430377949045233,0.016066983480425436,-347.7714814300641,0.05150631681243926,-371.1776984822286,1029,-1789284.2719576808,1789284.2719576808,-123.49015905385045
basis_usdc_5m_gt25bps,price_book_frag,gross_arb_threshold,9882,11218,13257,0.05,34.83,121,total_pnl_min25trades,0.48392204916659165,0.07717163079045916,0.02066869300911854,0.4839220491665916,0.12152070604209098,-136.04315951678453,0.03927986906710311,-150.5154512751149,611,-415611.8523237767,415611.8523237767,-91.64442989408329
basis_usdc_5m_gt25bps,price_book_frag,lasso,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_frag,xgb,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.0779963806271553,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_frag,lgbm,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.07799653013502285,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_frag,oracle,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.51067449655349,0.0807996094309855,0.06666666666666667,0.51067449655349,0.09504412763068568,161.72755272090245,1.0,nan,316,255529.53329902564,0.0,85.62063576930566
basis_usdc_5m_gt25bps,price_book_settle,no_trade,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_settle,price_threshold_10bps,9882,11218,13257,0.05,-88.83,1273,total_pnl_min25trades,0.9228046310891522,0.45338581755793694,0.6345646437994723,0.9228046310891522,0.08357848683714264,-269.90176498530025,0.05805805805805806,-294.25857143220554,1998,-2696318.6322031473,2696318.6322031473,-158.92764895376615
basis_usdc_5m_gt25bps,price_book_settle,price_threshold_25bps,9882,11218,13257,0.05,54.77,111,total_pnl_min25trades,0.9430377949045233,0.812391487121517,0.896752302472128,0.9430377949045233,0.016066983480425436,-347.7714814300641,0.05150631681243926,-371.1776984822286,1029,-1789284.2719576808,1789284.2719576808,-123.49015905385045
basis_usdc_5m_gt25bps,price_book_settle,gross_arb_threshold,9882,11218,13257,0.05,34.83,121,total_pnl_min25trades,0.48392204916659165,0.07717163079045916,0.02066869300911854,0.4839220491665916,0.12152070604209098,-136.04315951678453,0.03927986906710311,-150.5154512751149,611,-415611.8523237767,415611.8523237767,-91.64442989408329
basis_usdc_5m_gt25bps,price_book_settle,lasso,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.077996530135023,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_settle,xgb,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.0779963806271553,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_settle,lgbm,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.5,0.077996530135023,0.0,0.5,0.07799653013502285,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_5m_gt25bps,price_book_settle,oracle,9882,11218,13257,0.5,,0,total_pnl_min25trades,0.51067449655349,0.0807996094309855,0.06666666666666667,0.51067449655349,0.09504412763068568,161.72755272090245,1.0,nan,316,255529.53329902564,0.0,85.62063576930566
executable_arb_q10000_5m,price_only,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_only,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_only,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_only,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_only,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q10000_5m,price_plus_book,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_plus_book,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_plus_book,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_plus_book,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q10000_5m,price_book_frag,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_book_frag,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_book_frag,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_book_frag,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q10000_5m,price_book_settle,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_book_settle,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_book_settle,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_book_settle,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q50000_5m,price_only,no_trade,17237,11340,15066,0.5,,0,total_pnl_min25trades,0.5,0.0447364927651666,0.0,0.5,0.0447364927651666,nan,nan,nan,0,0.0,0.0,nan
