task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
executable_arb_q10000_5m,price_plus_book,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_plus_book,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_plus_book,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_plus_book,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q10000_5m,price_book_frag,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_book_frag,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_book_frag,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_book_frag,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_frag,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
executable_arb_q10000_5m,price_book_settle,no_trade,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,price_threshold_10bps,19837,11354,15514,0.05,-61.88,1280,total_pnl_min25trades,0.5652579745804986,0.06952246096976394,0.14678899082568808,0.5652579745804986,0.2038159082119376,-61.49801002449218,0.060455192034139404,-77.9397847268536,2812,-172932.40418887182,172932.40418887182,-136.23453828137997
executable_arb_q10000_5m,price_book_settle,price_threshold_25bps,19837,11354,15514,0.05,45.15,116,total_pnl_min25trades,0.5162163320143103,0.060142382847135446,0.09104552276138068,0.5162163320143104,0.11712002062653087,-42.89886572369841,0.04072398190045249,-51.293908821177816,1105,-47403.24662468672,47403.24662468672,-63.35014847297692
executable_arb_q10000_5m,price_book_settle,gross_arb_threshold,19837,11354,15514,0.05,27.08,125,total_pnl_min25trades,0.515125460204372,0.060384180301512304,0.08155339805825243,0.5151254602043721,0.09146577285032874,-90.72732782692081,0.05837173579109063,-112.44341549343993,651,-59063.49041532547,64358.67364932939,-96.38388003519263
executable_arb_q10000_5m,price_book_settle,lasso,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.057625370632976666,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,xgb,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762525647878647,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,lgbm,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.5,0.057625370632976666,0.0,0.5,0.05762537063297655,nan,nan,nan,0,0.0,0.0,nan
executable_arb_q10000_5m,price_book_settle,oracle,19837,11354,15514,0.5,,0,total_pnl_min25trades,0.7958612975391499,0.6152497318579827,0.7434996486296557,0.7958612975391499,0.023527136779682867,224.56817889786163,1.0,nan,529,118796.56663696877,0.0,116.56258563930298
