task,feature_set,model,n_train,n_val,n_test,validation_threshold,validation_net_bps,validation_n_trades,validation_objective,auroc,auprc,f1,balanced_accuracy,brier_score,net_bps_captured,hit_rate_above_cost,false_positive_cost,n_trades,final_pnl_usd,max_drawdown_usd,sharpe_ratio
basis_usdc_1m_gt10bps,price_only,lgbm,17987,11041,13135,0.8375,-50.79,82,total_pnl_min25trades,0.6627086120295703,0.2481781754533031,0.16273393002441008,0.5378818513374056,0.14932443190729897,-125.32592246506333,0.014373716632443531,-129.80410818318217,487,-305168.62120242894,305168.62120242894,-92.0423744658078
basis_usdc_1m_gt10bps,price_only,xgb,17987,11041,13135,0.6687,-71.83,165,total_pnl_min25trades,0.7562128014941117,0.3070135513850217,0.16288492706645058,0.5377324483404201,0.1448902044549856,-126.87239196434622,0.014084507042253521,-131.28127855861564,497,-315277.8940314001,315277.8940314001,-92.25526895861607
basis_usdc_1m_gt10bps,price_only,rf,17987,11041,13135,0.05,-104.22,1662,total_pnl_min25trades,0.8290752229433559,0.4334538765511352,0.0,0.5,0.14072196766698297,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_only,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,price_plus_book,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,price_plus_book,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,price_plus_book,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,price_plus_book,last_value,17987,11041,13135,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.150057099352874,0.2609559115583212,0.5,0.465102707211059,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,price_plus_book,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.14015559510263903,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,logistic,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.12947938588574093,0.08438997395429658,0.0,0.5,0.15005631714600212,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.4770866474667341,0.14894658959990625,0.0,0.5,0.1500389576366044,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,lgbm,17987,11041,13135,0.6687,28.04,136,total_pnl_min25trades,0.5797210301794509,0.2161029275323892,0.07769652650822668,0.515650799000411,0.14960469444484076,-101.53871566723076,0.07373271889400922,-122.66866835131577,217,-110169.50649894543,117632.36423886074,-60.05043455493047
basis_usdc_1m_gt10bps,price_plus_book,xgb,17987,11041,13135,0.3875,37.04,59,total_pnl_min25trades,0.7155559854726206,0.25166267156973177,0.005022601707684581,0.5005965894579246,0.14623578659481826,-102.09615510744663,0.0,-102.09615510744663,20,-10209.615510744665,10209.615510744665,-26.7540372518086
basis_usdc_1m_gt10bps,price_plus_book,rf,17987,11041,13135,0.05,-95.76,1396,total_pnl_min25trades,0.8400534460534067,0.4409502855809065,0.0,0.5,0.14021384776653723,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_plus_book,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,price_book_frag,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,price_book_frag,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,price_book_frag,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,price_book_frag,last_value,17987,11041,13135,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.150057099352874,0.2609559115583212,0.5,0.465102707211059,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,price_book_frag,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.14015559510263903,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,logistic,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.12947938588574093,0.08438997395429658,0.0,0.5,0.15005631714600212,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.4770866474667341,0.14894658959990625,0.0,0.5,0.15003895763372196,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,lgbm,17987,11041,13135,0.6687,28.04,136,total_pnl_min25trades,0.5797210301794509,0.2161029275323892,0.07769652650822668,0.515650799000411,0.14960469444484076,-101.53871566723076,0.07373271889400922,-122.66866835131577,217,-110169.50649894543,117632.36423886074,-60.05043455493047
basis_usdc_1m_gt10bps,price_book_frag,xgb,17987,11041,13135,0.2188,11.77,121,total_pnl_min25trades,0.7211538828600519,0.2561031044674443,0.006033182503770739,0.5009846282380799,0.14639830785944402,-102.14232365001148,0.0,-102.14232365001148,18,-9192.809128501036,9192.809128501036,-25.402621559164572
basis_usdc_1m_gt10bps,price_book_frag,rf,17987,11041,13135,0.05,-94.27,1392,total_pnl_min25trades,0.844713751583558,0.4431068512545504,0.0,0.5,0.14093551181632843,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_frag,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,price_book_settle,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,price_book_settle,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,price_book_settle,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,price_book_settle,last_value,17987,11041,13135,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.150057099352874,0.2609559115583212,0.5,0.465102707211059,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,price_book_settle,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.14015559510263903,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,logistic,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.12947938588574093,0.08438997395429658,0.0,0.5,0.15005631714600212,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.4770866474667341,0.14894658959990625,0.0,0.5,0.15003895763372196,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,lgbm,17987,11041,13135,0.6687,28.04,136,total_pnl_min25trades,0.5797210301794509,0.2161029275323892,0.07769652650822668,0.515650799000411,0.14960469444484076,-101.53871566723076,0.07373271889400922,-122.66866835131577,217,-110169.50649894543,117632.36423886074,-60.05043455493047
basis_usdc_1m_gt10bps,price_book_settle,xgb,17987,11041,13135,0.2188,11.77,121,total_pnl_min25trades,0.7211538828600519,0.2561031044674443,0.006033182503770739,0.5009846282380799,0.14639830785944402,-102.14232365001148,0.0,-102.14232365001148,18,-9192.809128501036,9192.809128501036,-25.402621559164572
basis_usdc_1m_gt10bps,price_book_settle,rf,17987,11041,13135,0.05,-94.27,1392,total_pnl_min25trades,0.8447137515835581,0.4431068512545504,0.0,0.5,0.14093551181632843,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,price_book_settle,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
basis_usdc_1m_gt10bps,all,no_trade,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,price_threshold_10bps,17987,11041,13135,0.05,-88.91,1241,total_pnl_min25trades,0.8326506241250551,0.5549885277764454,0.7157360406091371,0.8326506241250551,0.0852683669585078,-270.00120233683515,0.05840528186896902,-294.5786549724695,1969,-2658161.837006139,2658161.837006139,-158.55549877049089
basis_usdc_1m_gt10bps,all,price_threshold_25bps,17987,11041,13135,0.05,60.31,107,total_pnl_min25trades,0.7459924321871725,0.5490420200956992,0.6528704939919893,0.7459924321871726,0.0791777693186144,-347.2544760294152,0.05170731707317073,-370.72882433875486,1025,-1779679.1896507535,1779679.1896507535,-123.76383486251987
basis_usdc_1m_gt10bps,all,gross_arb_threshold,17987,11041,13135,0.05,37.86,118,total_pnl_min25trades,0.5310151078128383,0.16699419584768055,0.15128006206361522,0.5310151078128383,0.1665778454510849,-136.35340964475418,0.039538714991762765,-150.93776859022793,607,-413832.59827182896,413832.59827182896,-91.72518536797571
basis_usdc_1m_gt10bps,all,last_value,17987,11041,13135,0.05,-138.56,11041,total_pnl_min25trades,0.5,0.150057099352874,0.2609559115583212,0.5,0.465102707211059,-226.72570336635977,0.02398172820708032,-236.28187007019423,13135,-14890210.56858565,14885215.56858565,-481.5122280379025
basis_usdc_1m_gt10bps,all,rolling_mean,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.150057099352874,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,ar1,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.14015559510263903,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,logistic,17987,11041,13135,0.7812,-244.48,28,total_pnl_min25trades,0.1432627269539458,0.08589995281939812,0.013745704467353952,0.4763505167457696,0.18033126243841688,-75.8318397715525,0.0,-75.8318397715525,648,-245695.16085983024,245695.16085983024,-162.08116371246925
basis_usdc_1m_gt10bps,all,ridge,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.17996448775972487,0.11926460115321089,0.0,0.5,0.1484606372329318,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,lasso,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5,0.150057099352874,0.0,0.5,0.1491814733649154,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,lgbm,17987,11041,13135,0.8937,65.32,114,total_pnl_min25trades,0.7165440448669811,0.2535156937419069,0.0327395281656235,0.5054004127567391,0.15015660187186827,17.235550765781007,0.330188679245283,-65.18800989371331,106,9134.841905863932,22379.81850198377,7.965195176090967
basis_usdc_1m_gt10bps,all,xgb,17987,11041,13135,0.4437,24.42,74,total_pnl_min25trades,0.6430069808351517,0.21503571057827336,0.0050327126321087065,0.5007757367169715,0.1469879121631739,-61.00581666192909,0.0625,-81.119560511756,16,-4880.465332954328,5929.852243924982,-15.429517289053683
basis_usdc_1m_gt10bps,all,rf,17987,11041,13135,0.05,-144.54,3884,total_pnl_min25trades,0.778165566606151,0.3366198329894243,0.0,0.5,0.13691783424117515,nan,nan,nan,0,0.0,0.0,nan
basis_usdc_1m_gt10bps,all,oracle,17987,11041,13135,0.5,,0,total_pnl_min25trades,0.5187233199195573,0.16117146641724855,0.09623797025371829,0.5187233199195573,0.15728968405024743,162.1951129611251,1.0,nan,315,255457.30291377177,0.0,85.99889521504706
